Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F
"183","'642","Romania","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.073000","E",,,,,,,,
"183","'642","Romania","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","11.900000","E","7.200000","E","8.800000","E","8.400000","E","7.200000","E"
"183","'642","Romania","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","2.300000","E","1.400000","E","1.700000","E","1.600000","E","1.400000","E"
"185","'643","Russian Federation","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.149000","E","3.197000","E","3.264000","E","3.420000","E","3.678000","E"
"185","'643","Russian Federation","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.360000","E",,,,,,,,
"185","'643","Russian Federation","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.980000","E",,,,,,,,
"185","'643","Russian Federation","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.191000","E",,,,,,,,
"185","'643","Russian Federation","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.739000","E",,,,,,,,
"185","'643","Russian Federation","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.745000","E",,,,,,,,
"185","'643","Russian Federation","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.135000","E",,,,,,,,
"185","'643","Russian Federation","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","3.300000","E","2.900000","E","2.500000","E","2.800000","E","2.600000","E"
"185","'643","Russian Federation","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","4.700000","E","4.200000","E","3.600000","E","4.000000","E","3.700000","E"
"184","'646","Rwanda","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.609000","E","2.483000","E","2.537000","E","2.698000","E","2.718000","E"
"184","'646","Rwanda","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.580000","E",,,,,,,,
"184","'646","Rwanda","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.919000","E",,,,,,,,
"184","'646","Rwanda","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.136000","E",,,,,,,,
"184","'646","Rwanda","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.303000","E",,,,,,,,
"184","'646","Rwanda","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.481000","E",,,,,,,,
"184","'646","Rwanda","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.190000","E",,,,,,,,
"184","'646","Rwanda","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","87.000000","E","83.900000","E","81.900000","E","84.600000","E","82.000000","E"
"184","'646","Rwanda","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","10.600000","E","10.500000","E","10.500000","E","11.100000","E","11.000000","E"
"188","'659","Saint Kitts and Nevis","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.998000","E","3.179000","E","3.310000","E","3.405000","E","3.526000","E"
"188","'659","Saint Kitts and Nevis","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.425000","E",,,,,,,,
"188","'659","Saint Kitts and Nevis","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.716000","E",,,,,,,,
"188","'659","Saint Kitts and Nevis","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.333000","E",,,,,,,,
"188","'659","Saint Kitts and Nevis","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.740000","E",,,,,,,,
"188","'659","Saint Kitts and Nevis","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.648000","E",,,,,,,,
"188","'659","Saint Kitts and Nevis","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.136000","E",,,,,,,,
"188","'659","Saint Kitts and Nevis","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%",,"O",,"O",,"O",,"O",,"O"
"188","'659","Saint Kitts and Nevis","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No",,"O",,"O",,"O",,"O",,"O"
"189","'662","Saint Lucia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.263000","E","3.400000","E","3.517000","E","3.595000","E","3.673000","E"
"189","'662","Saint Lucia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.509000","E",,,,,,,,
"189","'662","Saint Lucia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.848000","E",,,,,,,,
"189","'662","Saint Lucia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.334000","E",,,,,,,,
"189","'662","Saint Lucia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.888000","E",,,,,,,,
"189","'662","Saint Lucia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.479000","E",,,,,,,,
"189","'662","Saint Lucia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.205000","E",,,,,,,,
"189","'662","Saint Lucia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","20.900000","E","20.600000","E","21.200000","E","31.600000","E","27.200000","E"
"189","'662","Saint Lucia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","0.000000","E","0.000000","E","0.000000","E","0.100000","E","0.000000","E"
"191","'670","Saint Vincent and the Grenadines","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","4.131000","E","4.232000","E","4.293000","E","4.454000","E","4.697000","E"
"191","'670","Saint Vincent and the Grenadines","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.822000","E",,,,,,,,
"191","'670","Saint Vincent and the Grenadines","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.780000","E",,,,,,,,
"191","'670","Saint Vincent and the Grenadines","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.605000","E",,,,,,,,
"191","'670","Saint Vincent and the Grenadines","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","1.269000","E",,,,,,,,
"191","'670","Saint Vincent and the Grenadines","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.427000","E",,,,,,,,
"191","'670","Saint Vincent and the Grenadines","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.229000","E",,,,,,,,
"191","'670","Saint Vincent and the Grenadines","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%",,"O",,"O",,"O",,"O",,"O"
"191","'670","Saint Vincent and the Grenadines","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No",,"O",,"O",,"O",,"O",,"O"
"193","'678","Sao Tome and Principe","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.288000","E","3.394000","E","3.503000","E","3.634000","E","3.869000","E"
"193","'678","Sao Tome and Principe","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.477000","E",,,,,,,,
"193","'678","Sao Tome and Principe","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","1.015000","E",,,,,,,,
"193","'678","Sao Tome and Principe","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.392000","E",,,,,,,,
"193","'678","Sao Tome and Principe","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","1.046000","E",,,,,,,,
"193","'678","Sao Tome and Principe","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.241000","E",,,,,,,,
"193","'678","Sao Tome and Principe","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.117000","E",,,,,,,,
"193","'678","Sao Tome and Principe","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","76.600000","E","76.300000","E","76.700000","E","77.300000","E","78.200000","E"
"193","'678","Sao Tome and Principe","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","0.200000","E","0.200000","E","0.200000","E","0.200000","E","0.200000","E"
"194","'682","Saudi Arabia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.441000","E","3.663000","E","3.888000","E","4.148000","E","4.441000","E"
"194","'682","Saudi Arabia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.457000","E",,,,,,,,
"194","'682","Saudi Arabia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","1.031000","E",,,,,,,,
"194","'682","Saudi Arabia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.303000","E",,,,,,,,
"194","'682","Saudi Arabia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.738000","E",,,,,,,,
"194","'682","Saudi Arabia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.739000","E",,,,,,,,
"194","'682","Saudi Arabia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.173000","E",,,,,,,,
"194","'682","Saudi Arabia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%",,"O",,"O",,"O",,"O",,"O"
"194","'682","Saudi Arabia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No",,"O",,"O",,"O",,"O",,"O"
"195","'686","Senegal","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.190000","E","2.250000","E","2.278000","E","2.330000","E","2.443000","E"
"195","'686","Senegal","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.401000","E",,,,,,,,
"195","'686","Senegal","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.377000","E",,,,,,,,
"195","'686","Senegal","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.124000","E",,,,,,,,
"195","'686","Senegal","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.677000","E",,,,,,,,
"195","'686","Senegal","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.422000","E",,,,,,,,
"195","'686","Senegal","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.190000","E",,,,,,,,
"195","'686","Senegal","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","53.500000","E","48.000000","E","45.900000","E","46.200000","E","45.000000","E"
"195","'686","Senegal","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","8.100000","E","7.500000","E","7.300000","E","7.600000","E","7.600000","E"
"272","'688","Serbia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","4.070000","E","4.166000","E","4.334000","E","4.268000","E","4.346000","E"
"272","'688","Serbia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.572000","E",,,,,,,,
"272","'688","Serbia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.998000","E",,,,,,,,
"272","'688","Serbia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.612000","E",,,,,,,,
"272","'688","Serbia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.920000","E",,,,,,,,
"272","'688","Serbia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.872000","E",,,,,,,,
"272","'688","Serbia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.096000","E",,,,,,,,
"272","'688","Serbia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","27.200000","E","13.100000","E","16.200000","E","13.000000","E","10.900000","E"
